# x	y	r	id	split_id	s_prob	t
2.0	0.5	0.0	-1.0	0.0	0.0	0.0
0.5011176465102988	0.8842743817648692	0.12092686422124331	1.0	0.0	4060.381714886565	0.0
0.8220122657927709	0.6660112707219576	0.12921388355934038	2.0	0.0	5352.105827822414	0.0
0.3320195226111972	0.7022161733301652	0.1240956572302546	3.0	0.0	4526.365099324514	0.0
0.6510639650574956	0.41720652906472694	0.12287051949147167	4.0	0.0	4342.19732907811	0.0
0.36524969010041536	0.31857639840335256	0.11484467692103419	5.0	0.0	3257.7509324721495	0.0
0.7640842144954091	0.18521983003809409	0.12766777954018516	6.0	0.0	5092.912847442764	0.0
0.9058436403065414	0.4035929536506385	0.12172098691553535	7.0	0.0	4174.001578092843	0.0
0.33393721138081717	0.7021134518599705	0.12421975288748485	3.0	0.0	4545.304910483126	1.0
0.36736062041325296	0.3190006076757107	0.11495952159795521	5.0	0.0	3271.8285302698496	1.0
0.7891149012194195	0.6879738679350235	0.1293430974428997	2.0	0.0	5374.157204963816	1.0
0.9242758714281063	0.40000942180795807	0.12184270790245087	7.0	0.0	4191.602059515204	1.0
0.6616696190702219	0.4338765791987527	0.12299339001096313	4.0	0.0	4360.438068922132	1.0
0.7470578461214056	0.17369723550577282	0.12779544731972534	6.0	0.0	5113.991276211102	1.0
0.5078816441603443	0.8891692213891433	0.12104779108546454	1.0	0.0	4077.548659086765	1.0
0.9230516448195909	0.4002715194543317	0.12196455061035331	7.0	0.0	4209.269623377941	2.0
0.7360444596637865	0.17155605027397255	0.12792324276704506	6.0	0.0	5135.148949766428	2.0
0.32939825483344265	0.7024426542462833	0.12434397264037232	3.0	0.0	4564.316500719267	2.0
0.8253841213189541	0.6744993267916366	0.1294724405403426	2.0	0.0	5396.291210945624	2.0
0.3639765682137716	0.3285680414053932	0.11507448111955315	5.0	0.0	3285.9607634785334	2.0
0.6631718789739401	0.45372322533181997	0.12311638340097408	4.0	0.0	4378.748138580508	2.0
0.4980846866829882	0.9113739040029653	0.12116883887654999	1.0	0.0	4094.781161599978	2.0
0.7487756563303131	0.17619487038046333	0.1280511660098121	6.0	0.0	5156.386144009865	3.0
0.8293874256205527	0.6645927962040845	0.16200239122610366	2.0	0.0	5418.508132829228	3.0
0.9610425796310729	0.40206672219194334	0.12208651516096365	7.0	0.0	4227.004505340351	3.0
0.517750267454936	0.8977010722966512	0.12129000771542653	1.0	0.0	4112.079453026448	3.0
