# x	y	r	id	split_id	s_prob	t
2.0	0.5	0.0	-1.0	0.0	0.0	0.0
0.4856980298266872	0.6612110651514368	0.12604882275009288	1.0	0.0	4830.621148392754	0.0
0.6868857150449738	0.4869194833278542	0.1254243255277406	2.0	0.0	4731.902725160096	0.0
0.335384321155421	0.8661469720293045	0.12581700769002058	3.0	0.0	4793.817968922315	0.0
0.48554433590784457	0.1804042794099329	0.12184462944927577	4.0	0.0	4191.880305255393	0.0
0.3083299913663125	0.354113701887746	0.12316494114134463	5.0	0.0	4385.991035879595	0.0
0.8291517356352902	0.7203270356494772	0.12523474868209247	6.0	0.0	4702.203422630021	0.0
0.31800653423681063	0.8564672383530645	0.1259428246977106	3.0	0.0	4813.769511804576	1.0
0.49116094387424725	0.6597657779301598	0.12617487157284296	1.0	0.0	4850.711604416066	1.0
0.5025597316163029	0.1788466356058578	0.12196647407872503	4.0	0.0	4209.548929463281	1.0
0.6791266004376624	0.47584004960039505	0.12554974985326833	2.0	0.0	4751.620405157321	1.0
0.8246637801730685	0.7020765424738357	0.12535998343077456	6.0	0.0	4721.808849896942	1.0
0.311894259427731	0.3511377663143911	0.12328810608248596	5.0	0.0	4404.3981937465	1.0
0.4845063335214738	0.6600802312275665	0.12630104644441578	1.0	0.0	4870.877861175623	2.0
0.6787550161926343	0.47484942528673524	0.1256752996031216	2.0	0.0	4771.412584268836	2.0
0.31912499983143927	0.8550660199830677	0.12606876752240828	3.0	0.0	4833.796370520209	2.0
0.30095265204373384	0.3478398116251612	0.12341139418856843	5.0	0.0	4422.875264911356	2.0
0.5046522346811021	0.18164439496865117	0.12208844055280374	4.0	0.0	4227.284875495445	2.0
0.8081567815886438	0.703273765506957	0.12548534341420534	6.0	0.0	4741.488384088626	2.0
0.3217563474893537	0.852924661303914	0.12619483628993067	3.0	0.0	4853.898807994042	3.0
0.27872538340555586	0.3389388953957956	0.12353480558275699	5.0	0.0	4441.422494419847	3.0
0.47819576261930324	0.6491234669342858	0.12642734749086018	1.0	0.0	4891.120183198908	3.0
0.48929288549768635	0.16289138611321183	0.12221052899335653	4.0	0.0	4245.088379805426	3.0
