# x	y	r	id	split_id	s_prob	t
2.0	0.5	0.0	-1.0	0.0	0.0	0.0
0.3087876882503143	0.09288478450954497	0.09288478450954497	1.0	0.0	1241.2899425465293	0.0
0.426452897565061	0.48524061633471727	0.12471485696113133	2.0	0.0	4621.394903940481	0.0
0.7835072123938471	0.7233390179451654	0.12462138264089823	3.0	0.0	4606.96479165988	0.0
0.47595315943048494	0.23465103721174385	0.1203737612092224	4.0	0.0	3982.4764753341947	0.0
0.15737094104882482	0.48469398546920434	0.12380409021365373	5.0	0.0	4482.07254950375	0.0
0.6820608029684131	0.4872641950750886	0.12320303371316119	6.0	0.0	4391.678530454836	0.0
0.12945223648389398	0.22607151739820233	0.11754025558613841	7.0	0.0	3598.9631673054205	0.0
0.3284647839442077	0.1000776304262008	0.0929776692940545	1.0	0.0	1247.2750417368138	1.0
0.42538122578787263	0.4818776304195577	0.12483957181809244	2.0	0.0	4640.694656608593	1.0
0.13820195251450124	0.2690612705944374	0.11765779584172453	7.0	0.0	3614.360226594254	1.0
0.6862733077909945	0.4427902067091637	0.12332623674687433	6.0	0.0	4410.107292508545	1.0
0.7903317629663338	0.7076037581887892	0.12474600402353911	3.0	0.0	4626.209920984647	1.0
0.4975883149798504	0.23830218900992264	0.12049413497043161	4.0	0.0	3999.3456596852825	1.0
0.15319933738364	0.5237825202842813	0.12392789430386736	5.0	0.0	4500.844417041241	1.0
0.7925741325426165	0.7113324375918639	0.12487075002756264	3.0	0.0	4645.527897667399	2.0
0.43129875147698643	0.4875036040893242	0.12496441138991052	2.0	0.0	4660.06744766737	2.0
0.31825340377235734	0.09307064696334855	0.09307064696334855	1.0	0.0	1253.2853628132418	2.0
0.13621883034433394	0.5305710038834988	0.12405182219817121	5.0	0.0	4519.687475670738	2.0
0.13098746506309983	0.2837979729977497	0.11777545363756624	7.0	0.0	3629.816600651941	2.0
0.6874139317892924	0.4480371850403576	0.1234495629836212	6.0	0.0	4428.6060435877525	2.0
0.4898897084445666	0.2453620893015487	0.12061462910540204	4.0	0.0	4016.2793544087117	2.0
0.3164214819742983	0.09165501228740798	0.09316371761031189	1.0	0.0	1259.3210004018981	3.0
0.5228675918576849	0.27172899409168466	0.12073524373450742	4.0	0.0	4033.277786623986	3.0
0.413945224583214	0.5035737734723914	0.12508937580130042	2.0	0.0	4679.513532509945	3.0
0.14546765842165435	0.29554176441280344	0.1178932290912038	7.0	0.0	3645.3324993115666	3.0
0.6798072845303468	0.4760046445575341	0.1235730125466048	6.0	0.0	4447.175028989057	3.0
0.1352051229499095	0.5535872054996898	0.12417587402036936	5.0	0.0	4538.60197467061	3.0
0.8121957325969001	0.7558045507543169	0.12499562077759019	3.0	0.0	4664.918976469164	3.0
0.5057346570528655	0.27935084130842247	0.12085597897824191	4.0	0.0	4050.341184205149	4.0
0.8116085555740269	0.7791159269174591	0.12512061639836777	3.0	0.0	4684.383412993937	4.0
0.13856237703210827	0.5573363327390446	0.12430004989438972	5.0	0.0	4557.5881641446595	4.0
0.3294840645666362	0.10700305985208053	0.09325688132792219	1.0	0.0	1265.3820494551978	4.0
0.13501199520947801	0.29224611158398117	0.11801112232029498	7.0	0.0	3660.908133105336	4.0
0.41728257554737436	0.5275146570167337	0.1252144651771017	2.0	0.0	4699.033167374434	4.0
0.7145413237096615	0.4445992209617562	0.12369658555915139	6.0	0.0	4465.814494821771	4.0
0.5004403708565731	0.2742044622277836	0.12097683495722014	4.0	0.0	4067.4697757832023	5.0
0.3340234663475098	0.1047740890627935	0.0933501382092501	1.0	0.0	1271.4686052529564	5.0
0.7160617139944565	0.4450679496763625	0.12382028214471053	6.0	0.0	4484.524688010517	5.0
0.1383756423511587	0.29159216271798355	0.11812913344261526	7.0	0.0	3676.543713266829	5.0
0.8089748365229543	0.7879544007762171	0.12524573701476613	3.0	0.0	4703.921463691359	5.0
0.15050924885089392	0.5741778844784512	0.1244243499442841	5.0	0.0	4576.646295024769	5.0
0.4124708029203259	0.5328880804705327	0.12533967964227877	2.0	0.0	4718.626609346631	5.0
0.16204209152455784	0.5756009008357647	0.12454877429422836	5.0	0.0	4595.776619073546	6.0
0.7181282829644487	0.44705163373876566	0.12394410242685522	6.0	0.0	4503.305856297826	6.0
0.32262241983348744	0.09658602497801493	0.09344348834745934	1.0	0.0	1277.5807634034609	6.0
0.49904864101436297	0.2523984119933434	0.12109781179217735	4.0	0.0	4084.6637907485238	6.0
0.40887284149606107	0.5058331112432248	0.12546501932192103	2.0	0.0	4738.294116362725	6.0
0.13191767595240017	0.29280555496766575	0.11824726257605786	7.0	0.0	3692.2394517332405	6.0
