# x	y	r	id	split_id	s_prob	t
2.0	0.5	0.0	-1.0	0.0	0.0	0.0
0.5964337573685471	0.7950033823394852	0.12392635409554828	1.0	0.0	4500.61056067915	0.0
0.38771385736594455	0.6326874311682364	0.1261272982581996	2.0	0.0	4843.122538332207	0.0
0.8129280909833628	0.5744280461472965	0.12458877965238176	3.0	0.0	4601.938775050763	0.0
0.9080165011959429	0.8070911473236506	0.12325324419031207	4.0	0.0	4399.182824206108	0.0
0.6534957914155567	0.21434659248239457	0.12159332185325072	5.0	0.0	4155.594611836578	0.0
0.5754377173656909	0.4559254725392414	0.12336604583038711	6.0	0.0	4416.072953721951	0.0
0.6617960722208935	0.1930383167012848	0.12171491517510397	5.0	0.0	4173.124915568403	1.0
0.7978889723466639	0.5925245222636925	0.12471336843203412	3.0	0.0	4621.164876265635	1.0
0.9131298939743987	0.8136539743365615	0.12337649743450237	4.0	0.0	4417.640088646348	1.0
0.5828772180282805	0.4291195253389619	0.12348941187621748	6.0	0.0	4434.594356903022	1.0
0.5990792140533711	0.7844465333782799	0.12405028044964382	1.0	0.0	4519.452732550446	1.0
0.38906130312978493	0.6479352329105214	0.1262534255564578	2.0	0.0	4863.260164269902	1.0
0.5834673386065355	0.41260787508090996	0.12361290128809369	6.0	0.0	4453.186073786951	2.0
0.7880739430701458	0.5907442688732117	0.12483808180046614	3.0	0.0	4640.463758285687	2.0
0.9037153102260573	0.8201120828562017	0.12349987393193686	4.0	0.0	4436.167442012527	2.0
0.3819104969989293	0.6557211811212184	0.12637967898201424	2.0	0.0	4883.473755561948	2.0
0.66475044432804	0.17793509204221133	0.12183663009027906	5.0	0.0	4190.7220551585315	2.0
0.6106012279932205	0.7814432938850613	0.12417433073009346	1.0	0.0	4538.366341687388	2.0
0.601994746156134	0.7776501782167315	0.12429850506082353	1.0	0.0	4557.351638183496	3.0
0.797106323264628	0.5699538791521613	0.1249629198822666	3.0	0.0	4659.8356756517205	3.0
0.6576371260616048	0.1676356742051424	0.12195846672036934	5.0	0.0	4208.3862654480445	3.0
0.5790926564349514	0.4193145770769685	0.12373651418938177	6.0	0.0	4471.848350746028	3.0
0.37372664368620295	0.6413214698960676	0.12650605866099623	2.0	0.0	4903.763577279833	3.0
0.8985651509087232	0.8157007988082554	0.12362337380586878	4.0	0.0	4454.765129932246	3.0
0.6018590156660141	0.7733398077108223	0.12442280356588434	1.0	0.0	4576.408872960346	4.0
0.668191938272856	0.18333826447437349	0.1220804251870897	5.0	0.0	4226.117782057284	4.0
0.5708021139164242	0.41791842074312036	0.12386025070357114	6.0	0.0	4490.581434968697	4.0
0.36986918650029177	0.6123152151995465	0.12663256471965723	2.0	0.0	4924.1298953709365	4.0
0.8176691392882255	0.5614175168714263	0.12508788280214886	3.0	0.0	4679.280883746797	4.0
0.9031652924522257	0.8150447719978092	0.12374699717967463	4.0	0.0	4473.433398846872	4.0
0.9054364264926975	0.8169168837174678	0.1238707441768543	4.0	0.0	4492.172496014146	5.0
0.5855708321296572	0.4224715426445831	0.1239841109542747	6.0	0.0	4509.385574462158	5.0
0.6046373683909497	0.7656393727390357	0.1245472263694502	1.0	0.0	4595.538297770198	5.0
0.6630489262102097	0.184171102982609	0.12220250561227677	5.0	0.0	4243.916841388345	5.0
0.37205449439618077	0.6127258143727708	0.12675919728437687	2.0	0.0	4944.572976661319	5.0
0.8049531597797662	0.5708657919207684	0.125212970684951	3.0	0.0	4698.799638798926	5.0
0.5760085712924399	0.41561012113833135	0.12410809506522896	6.0	0.0	4528.261018054993	6.0
0.8084230286966557	0.5142128483880071	0.12533818365563593	3.0	0.0	4718.392197883762	6.0
0.6127511022094252	0.7709097035922524	0.12467177359581964	1.0	0.0	4614.740165198664	6.0
0.6741993496279333	0.15444465280879568	0.12232470811788904	5.0	0.0	4261.783680627586	6.0
0.9270324451101412	0.8215404277666671	0.12399461492103114	4.0	0.0	4510.982669510786	6.0
0.3758962720593094	0.5965329070361644	0.12688595648166123	2.0	0.0	4965.093088858533	6.0
0.9478643500706809	0.796105697848391	0.12411860953595216	4.0	0.0	4529.86416823511	7.0
0.8141677586547766	0.5249702464016919	0.12546352183929155	3.0	0.0	4738.058818927321	7.0
0.37994036948524135	0.6063617920351322	0.12701284243814287	2.0	0.0	4985.690500554433	7.0
0.5750670920120021	0.4116440137954509	0.12423220316029418	6.0	0.0	4547.208015399776	7.0
0.6731017124999082	0.1518239373000298	0.12244703282600691	5.0	0.0	4279.718537748129	7.0
0.6123813212140976	0.7697493032668441	0.12479644536941545	1.0	0.0	4634.014728667357	7.0
0.5747840954430018	0.4153827362015543	0.12435643536345446	6.0	0.0	4566.226816975728	8.0
0.9238927727206453	0.809612324725808	0.1242427281454881	4.0	0.0	4548.817241909659	8.0
0.8180065343245863	0.5407086851349101	0.12558898536113083	3.0	0.0	4757.799760708688	8.0
0.6086663130409031	0.7598452842696605	0.12492124181478485	1.0	0.0	4653.362242436585	8.0
0.6857313984729623	0.1630620842290812	0.1225694798588329	5.0	0.0	4297.721651512383	8.0
0.3747706631032952	0.5944420807046792	0.127139855280581	2.0	0.0	5006.365481228007	8.0
0.3626187544564516	0.5673628440505776	0.12726699513586157	2.0	0.0	5027.118301248194	9.0
0.6936123639088734	0.15985423910178576	0.12269204933869172	5.0	0.0	4315.793261474565	9.0
0.9282294321022809	0.8020827754343988	0.12436697087363358	4.0	0.0	4567.842141083836	9.0
0.5796048921910356	0.7530470031604206	0.12504616305659963	1.0	0.0	4672.7829616080035	9.0
0.6002412110958866	0.39777723292708644	0.12448079179881791	6.0	0.0	4585.317674091342	9.0
0.8245135521034924	0.5377144952695028	0.12571457434649194	3.0	0.0	4777.615282862741	9.0
0.6038003524165333	0.39619349601174375	0.12460527259061671	6.0	0.0	4604.4808388870415	10.0
0.9468383745843592	0.8125678611264494	0.1244913378445072	4.0	0.0	4586.939117136546	10.0
0.7021117828170409	0.15179790897254278	0.1228147413880304	5.0	0.0	4333.933607983238	10.0
0.6153657296089616	0.7640718903382608	0.12517120921965622	1.0	0.0	4692.277142127327	10.0
0.8332477127972115	0.520067600016828	0.12584028892083843	3.0	0.0	4797.505645882898	10.0
0.369638141694424	0.5675175428245568	0.12739426213099742	2.0	0.0	5047.949231876733	10.0
0.5958024411854415	0.3960245170755009	0.12472987786320731	6.0	0.0	4623.716564337836	11.0
0.9544307494286682	0.7493999746596653	0.12461582918235169	4.0	0.0	4606.1084222788495	11.0
0.8385323680960857	0.5189243515815636	0.12596612920975925	3.0	0.0	4817.4711111238375	11.0
